class_value,log10_class,log10_lower,log10_upper
35.0,1.5440680443502757,1.5386382319269667,1.5494978567735846
36.0,1.5563025007672873,1.5508726883439783,1.5617323131905962
36.1,1.557507201905658,1.5520773894823487,1.5629370143289671
38.0,1.5797835966168101,1.5743537841935011,1.585213409040119
39.6,1.5976951859255124,1.5922653735022032,1.6031249983488216
40.0,1.6020599913279623,1.596630178904653,1.6074898037512715
41.0,1.6127838567197355,1.6073540442964265,1.6182136691430444
42.0,1.6232492903979006,1.6178194779745914,1.6286791028212098
45.6,1.658964842664435,1.6535350302411258,1.6643946550877442
46.9,1.6711728427150832,1.665743030291774,1.6766026551383924
49.0,1.6901960800285136,1.6847662676052044,1.6956258924518228
50.0,1.6989700043360187,1.6935401919127098,1.7043998167593277
50.6,1.7041505168397992,1.6987207044164903,1.7095803292631082
51.0,1.7075701760979363,1.7021403636746273,1.7129999885212452
52.1,1.7168377232995244,1.7114079108762152,1.7222675357228336
53.2,1.7259116322950483,1.7204818198717393,1.7313414447183573
54.0,1.7323937598229686,1.7269639473996596,1.7378235722462776
54.3,1.734799829588847,1.7293700171655377,1.7402296420121561
55.0,1.7403626894942439,1.7349328770709347,1.745792501917553
56.0,1.7481880270062005,1.7427582145828913,1.7536178394295097
57.6,1.760422483423212,1.7549926709999029,1.7658522958465213
58.0,1.7634279935629373,1.7579981811396284,1.7688578059862463
58.2,1.7649229846498886,1.7594931722265796,1.7703527970731976
58.33,1.7658919764300154,1.7604621640067064,1.7713217888533244
59.9,1.7774268223893113,1.771997009966002,1.7828566348126205
60.0,1.7781512503836436,1.7727214379603344,1.7835810628069528
60.3,1.7803173121401512,1.7748874997168422,1.7857471245634602
63.0,1.7993405494535817,1.7939107370302727,1.8047703618768907
64.0,1.806179973983887,1.800750161560578,1.811609786407196
65.0,1.8129133566428555,1.8074835442195463,1.8183431690661647
66.0,1.8195439355418688,1.8141141231185598,1.8249737479651778
67.0,1.8260748027008264,1.8206449902775175,1.8315046151241354
67.5,1.8293037728310249,1.8238739604077159,1.8347335852543338
68.0,1.8325089127062364,1.8270791002829272,1.8379387251295456
70.8333333333333,1.8502376796666677,1.8448078672433588,1.8556674920899767
72.0,1.8573324964312685,1.8519026840079595,1.8627623088545775
72.4,1.8597385661971468,1.8543087537738376,1.865168378620456
76.0,1.8808135922807914,1.8753837798574824,1.8862434047041003
77.0,1.8864907251724818,1.8810609127491729,1.8919205375957908
82.0,1.9138138523837167,1.9083840399604077,1.9192436648070257
85.0,1.9294189257142926,1.9239891132909834,1.9348487381376018
87.0,1.9395192526186185,1.9340894401953093,1.9449490650419277
88.7,1.9479236198317265,1.9424938074084173,1.9533534322550357
90.0,1.954242509439325,1.9488126970160158,1.9596723218626342
95.0,1.9777236052888478,1.9722937928655386,1.983153417712157
100.0,2.0,1.994570187576691,2.005429812423309
112.0,2.0492180226701815,2.0437882102468725,2.0546478350934905
115.0,2.060697840353612,2.055268027930303,2.066127652776921
117.0,2.0681858617461617,2.0627560493228527,2.0736156741694707
122.0,2.0863598306747484,2.0809300182514394,2.0917896430980574
147.0,2.167317334748176,2.161887522324867,2.172747147171485
150.0,2.1760912590556813,2.1706614466323724,2.1815210714789903
164.0,2.214843848047698,2.209414035624389,2.220273660471007
182.0,2.2600713879850747,2.2546415755617657,2.2655012004083837
191.0,2.2810333672477277,2.2756035548244187,2.2864631796710366
194.0,2.287801729930226,2.282371917506917,2.293231542353535
216.0,2.3344537511509307,2.3290239387276217,2.3398835635742397
219.0,2.3404441148401185,2.3350143024168095,2.3458739272634275
229.166666666667,2.3601514477826386,2.3547216353593297,2.3655812602059476
231.0,2.3636119798921444,2.3581821674688355,2.3690417923154534
240.0,2.380211241711606,2.374781429288297,2.385641054134915
267.0,2.4265112613645754,2.4210814489412664,2.4319410737878844
289.0,2.4608978427565478,2.455468030333239,2.4663276551798567
300.0,2.4771212547196626,2.4716914422963536,2.4825510671429716
354.0,2.5490032620257876,2.5435734496024787,2.5544330744490966
364.0,2.561101383649056,2.555671571225747,2.566531196072365
365.0,2.5622928644564746,2.5568630520331657,2.5677226768797836
370.0,2.568201724066995,2.562771911643686,2.573631536490304
412.0,2.6148972160331345,2.6094674036098255,2.6203270284564435
433.0,2.6364878963533656,2.6310580839300566,2.6419177087766745
450.0,2.6532125137753435,2.6477827013520345,2.6586423261986525
518.0,2.714329759745233,2.708899947321924,2.719759572168542
708.333333333333,2.8502376796666677,2.8448078672433588,2.8556674920899767
734.0,2.8656960599160706,2.8602662474927616,2.8711258723393795
1022.0,3.009450895798694,3.004021083375385,3.014880708222003
1291.66666666667,3.1111504521226676,3.1057206396993586,3.1165802645459766
2208.0,3.3439990690571615,3.3385692566338525,3.3494288814804705
2291.66666666667,3.3601514477826386,3.3547216353593297,3.3655812602059476
